cycle,episode_id,failure_mode,timestamp,elapsed_s,preliminary_severity,severity_raw,severity_weighted_score,severity_critical_count,severity_warning_count,severity_blast_size,severity_reason,predicted_failure,prediction_probability,dominant_state,vote_distribution,window_margin,window_full,window_size
4581,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698091.7718406,40.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4582,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698091.8120708,42.0,P4,,,,,,,DB_SLOWDOWN,0.9991,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4583,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698091.852178,44.0,P4,,,,,,,DB_SLOWDOWN,0.9936,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4584,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698091.8923702,46.0,P4,,,,,,,DB_SLOWDOWN,0.9987,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4585,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698091.9345877,48.0,P4,,,,,,,DB_SLOWDOWN,0.9995,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4586,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698091.9778867,50.0,P4,,,,,,,DB_SLOWDOWN,0.9995,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4587,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.0182812,52.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4588,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.0586555,54.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4589,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.0992906,56.0,P4,,,,,,,DB_SLOWDOWN,0.9998,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4590,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.139505,58.0,P4,,,,,,,DB_SLOWDOWN,0.9989,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4591,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.180477,60.0,P4,,,,,,,DB_SLOWDOWN,0.9945,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4592,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.2205744,62.0,P4,,,,,,,DB_SLOWDOWN,0.9988,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4593,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.2610507,64.0,P4,,,,,,,DB_SLOWDOWN,0.9993,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4594,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.3015857,66.0,P4,,,,,,,DB_SLOWDOWN,0.9996,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4595,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.342047,68.0,P4,,,,,,,DB_SLOWDOWN,0.9995,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4596,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.3822727,70.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4597,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.4223702,72.0,P4,,,,,,,DB_SLOWDOWN,0.9977,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4598,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.462873,74.0,P4,,,,,,,DB_SLOWDOWN,0.9964,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4599,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.5032172,76.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4600,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.5433035,78.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4601,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.583719,80.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4602,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.6239383,82.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4603,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.66437,84.0,P4,,,,,,,DB_SLOWDOWN,0.9975,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4604,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.704858,86.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4605,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.745258,88.0,P4,,,,,,,DB_SLOWDOWN,0.9998,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4606,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.7853973,90.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4607,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.8257973,92.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4608,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.8660622,94.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4609,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.906257,96.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4610,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.9475496,98.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4611,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698092.9876106,100.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4612,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.033769,102.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4613,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.0742912,104.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4614,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.1144054,106.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4615,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.1544461,108.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4616,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.1971114,110.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4617,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.237582,112.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4618,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.277663,114.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4619,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.3178174,116.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4620,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.3583248,118.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4621,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.3986883,120.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4622,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.4392273,122.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4623,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.4795191,124.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4624,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.5198467,126.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4625,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.560099,128.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4626,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.600259,130.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4627,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.6405156,132.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4628,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.6810536,134.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4629,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.7237566,136.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4630,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.7642326,138.0,P4,,,,,,,DB_SLOWDOWN,0.9998,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4631,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.8044317,140.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4632,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.8448262,142.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4633,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.8850367,144.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4634,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.9253018,146.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4635,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698093.968437,148.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4636,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.008493,150.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4637,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.0488548,152.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4638,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.0890002,154.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4639,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.1291976,156.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4640,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.1694057,158.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4641,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.2099204,160.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4642,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.2501993,162.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4643,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.2902567,164.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4644,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.3306284,166.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4645,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.3706915,168.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4646,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.4107566,170.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4647,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.4512603,172.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4648,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.4914281,174.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4649,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.5316827,176.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4650,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.5720441,178.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4651,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.6124032,180.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4652,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.6528275,182.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4653,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.6933043,184.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4654,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.7345579,186.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4655,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.7751398,188.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4656,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.8155673,190.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4657,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.856062,192.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4658,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.896466,194.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4659,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.9365375,196.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4660,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698094.9770627,198.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4661,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.0177212,200.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4662,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.0582056,202.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4663,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.098741,204.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4664,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.1390464,206.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4665,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.1791883,208.0,P4,,,,,,,DB_SLOWDOWN,0.9999,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4666,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.2194881,210.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4667,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.261038,212.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4668,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.3013034,214.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4669,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.3416502,216.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4670,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.3819568,218.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4671,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.4223015,220.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4672,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.4627452,222.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4673,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.5033057,224.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4674,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.547159,226.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4675,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.5878994,228.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4676,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.6286762,230.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4677,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.669046,232.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4678,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.7091968,234.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4679,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.7494676,236.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4680,ep_00039_DB_SLOWDOWN,DB_SLOWDOWN,1785698095.789558,238.0,P4,,,,,,,DB_SLOWDOWN,1.0,DB_SLOWDOWN,{'DB_SLOWDOWN': 10},10,True,10
4681,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698095.8301878,0.0,P4,,,,,,,CASCADING_FAILURE,0.9996,DB_SLOWDOWN,"{'DB_SLOWDOWN': 9, 'CASCADING_FAILURE': 1}",8,True,10
4682,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698095.8703191,2.0,P4,,,,,,,CASCADING_FAILURE,0.9998,DB_SLOWDOWN,"{'DB_SLOWDOWN': 8, 'CASCADING_FAILURE': 2}",6,True,10
4683,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698095.9107723,4.0,P4,,,,,,,CASCADING_FAILURE,1.0,DB_SLOWDOWN,"{'DB_SLOWDOWN': 7, 'CASCADING_FAILURE': 3}",4,True,10
4684,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698095.9509933,6.0,P4,,,,,,,CASCADING_FAILURE,1.0,DB_SLOWDOWN,"{'DB_SLOWDOWN': 6, 'CASCADING_FAILURE': 4}",2,True,10
4685,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698095.9910698,8.0,P4,,,,,,,CASCADING_FAILURE,1.0,DB_SLOWDOWN,"{'DB_SLOWDOWN': 5, 'CASCADING_FAILURE': 5}",0,True,10
4686,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.0311515,10.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,"{'DB_SLOWDOWN': 4, 'CASCADING_FAILURE': 6}",2,True,10
4687,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.0713434,12.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,"{'DB_SLOWDOWN': 3, 'CASCADING_FAILURE': 7}",4,True,10
4688,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.1119683,14.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,"{'DB_SLOWDOWN': 2, 'CASCADING_FAILURE': 8}",6,True,10
4689,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.152306,16.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,"{'DB_SLOWDOWN': 1, 'CASCADING_FAILURE': 9}",8,True,10
4690,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.1928413,18.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4691,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.2329433,20.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4692,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.2731626,22.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4693,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.3136034,24.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4694,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.3539815,26.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4695,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.3944736,28.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4696,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.434978,30.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4697,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.4752524,32.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4698,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.5156817,34.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4699,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.555928,36.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4700,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.5961556,38.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4701,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.6362326,40.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4702,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.676582,42.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4703,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.7170522,44.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4704,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.757315,46.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4705,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.7991457,48.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4706,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.8393414,50.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4707,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.8798647,52.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4708,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.920193,54.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
4709,ep_00040_CASCADING_FAILURE,CASCADING_FAILURE,1785698096.960515,56.0,P4,,,,,,,CASCADING_FAILURE,1.0,CASCADING_FAILURE,{'CASCADING_FAILURE': 10},10,True,10
